"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"43",-0.015148339,-0.018896095,-0.010805575,-0.004342765,0.0000000000,-0.008488165,0.00,1.00,1.00,0.0039976529
"44",-0.020121769,-0.023742457,-0.013385797,-0.006735971,0.0000000000,-0.011519480,0.00,1.00,0.00,0.0050481596
"45",-0.009495535,-0.030200408,-0.000663338,-0.008832197,0.0033071387,-0.004047146,1.00,1.00,1.00,0.0061048411
"46",0.0140826492,-0.030446356,0.0173486381,-0.003265989,0.0000000000,0.0121488811,0.00,1.00,1.00,0.0035240523
"47",-0.005085955,-0.017925551,-0.014562125,0.0094761700,0.0000000000,-0.000502679,0.00,1.00,1.00,0.0003984641
"48",0.0100125175,-0.016577121,0.0104566427,-0.000444125,0.0000000000,0.0082929338,0.00,1.00,1.00,0.0023046112
"49",0.0298851614,-0.008428264,0.0233940166,0.0064911448,0.0000000000,0.0212887456,0.00,1.00,0.00,0.0005495476
"50",0.0505624124,0.0091903455,0.0337866294,0.0167757830,0.0000000000,0.0341532505,0.00,1.00,1.00,0.0000403463
"51",0.0586462856,0.0353071753,0.0316104213,0.0270358643,0.0000000000,0.0377784523,0.00,1.00,1.00,0.0000069581
"52",0.0165225861,0.0618373721,-0.013538328,0.0300609143,0.0000000000,0.0075822812,0.00,1.00,1.00,0.0000041920
"53",-0.007389814,0.0618315224,-0.013567701,0.0061778876,0.0000000000,-0.010554458,0.00,1.00,1.00,0.0005735924
"54",-0.030945279,0.0474042921,-0.022701201,-0.008244078,0.0000000000,-0.025996604,0.00,1.00,1.00,0.0057135258
"55",0.0000726722,0.0338316656,0.0089048695,-0.008832197,0.0371939971,-0.004341142,1.00,1.00,1.00,0.0019769301
"56",0.0131006991,0.0270919682,0.0164572299,-0.003356531,0.0000000000,0.0054706707,0.00,1.00,1.00,0.0035799733
"57",0.0097531030,0.0287841882,0.0053516862,0.0044014168,0.0000000000,0.0038967551,0.00,1.00,1.00,0.0006602621
"58",-0.008725047,0.0290650498,-0.011884327,0.0031592804,0.0000000000,-0.008411699,0.00,1.00,1.00,0.0007891487
"59",-0.019907834,0.0195687940,-0.013318083,-0.006589751,0.0000000000,-0.015790989,0.00,1.00,1.00,0.0049873674
"60",-0.003331729,0.0087797173,0.0055004679,-0.008832197,0.0170033244,-0.004013965,1.00,1.00,1.00,0.0052910913
"61",-0.003878898,0.0047523861,-0.000729539,-0.003149359,0.0000000000,-0.003374212,0.00,1.00,1.00,0.0034838299
17.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.006746687,0.0000000000,-0.006746687,0.0000000000,0.0000000000,-0.004448443,0.00,1.00,1.00,0.0021212147
"3",0.0192110838,-0.003511698,0.0227227819,-0.003511698,0.0000000000,0.0126668719,0.00,1.00,1.00,0.0036389830
"4",-0.005825692,0.0068292038,-0.015815424,0.0099897321,0.0000000000,-0.003514206,0.00,1.00,1.00,0.0003759316
"5",0.0079497061,0.0033874814,0.0107085081,-0.002758802,0.0000000000,0.0046012323,0.00,1.00,0.00,0.0046685581
"6",0.0015674608,0.0066920116,-0.002075818,0.0036432784,0.0000000000,0.0007169649,0.00,1.00,1.00,0.0006969336
"7",0.0345742472,0.0066066359,0.0339904217,0.0005838254,0.0000000000,0.0221580739,0.00,1.00,1.00,0.0018738589
"8",0.0256006207,0.0234785366,0.0080680565,0.0175325643,0.0000000000,0.0162530759,0.00,1.00,1.00,0.0000167468
"9",0.0268806880,0.0340616278,0.0139497432,0.0129309448,0.0000000000,0.0155016975,0.00,1.00,1.00,0.0002334728
"10",0.0170842799,0.0430317585,0.0047079863,0.0123762936,0.0000000000,0.0080675580,0.00,1.00,1.00,0.0002621922
"11",0.0093539241,0.0452367373,0.0028457695,0.0065081546,0.0000000000,0.0021556717,0.00,1.00,1.00,0.0005552724
"12",0.0304401352,0.0425346270,0.0286185717,0.0018215635,0.0000000000,0.0157968208,0.00,1.00,1.00,0.0013650599
"13",-0.003509612,0.0509236513,-0.016152099,0.0126424870,0.0000000000,-0.006246518,0.00,1.00,1.00,0.0002501834
"14",0.0069785662,0.0409941614,0.0118156910,-0.004837125,0.0000000000,-0.000131944,0.00,1.00,1.00,0.0042253091
"15",0.0125859674,0.0368908946,0.0125898181,-0.000003851,0.0000000000,0.0044671438,0.00,1.00,1.00,0.0021404046
"16",0.0184523650,0.0368355522,0.0148186180,0.0036337470,0.0000000000,0.0087027953,0.00,1.00,1.00,0.0007000159
"17",0.0258104196,0.0401450604,0.0188173561,0.0069930635,0.0000000000,0.0135429278,0.00,1.00,1.00,0.0005303207
"18",0.0225557462,0.0469750960,0.0117112046,0.0108445416,0.0000000000,0.0110950406,0.00,1.00,1.00,0.0003386249
"19",-0.006847104,0.0512020216,-0.015771539,0.0089244353,0.0000000000,-0.008844476,0.00,1.00,1.00,0.0004347658
"20",-0.004363356,0.0391824015,0.0025360621,-0.006899418,0.0000000000,-0.007600469,0.00,1.00,1.00,0.0051241934
"21",-0.003889618,0.0293335627,0.0020409804,-0.005930599,0.0000000000,-0.006188507,0.00,1.00,1.00,0.0046999153
"22",-0.004594133,0.0215716032,0.0002344700,-0.004828603,0.0000000000,-0.005745862,0.00,1.00,1.00,0.0042181307
"23",-0.006814127,0.0149217651,-0.002321449,-0.004492678,0.0000000000,-0.006490716,0.00,1.00,1.00,0.0040705198
"24",-0.009958395,0.0083350553,-0.004863861,-0.005094533,0.0000000000,-0.007946878,0.00,1.00,1.00,0.0043317649
"25",-0.006220104,0.0012439439,0.0000375022,-0.006257606,0.0000000000,-0.004875395,0.00,1.00,1.00,0.0048400341
"26",0.0154374382,-0.002726477,0.0192834645,-0.003846026,0.0000000000,0.0100613602,0.00,1.00,1.00,0.0037847700
"27",0.0101377712,0.0054815458,0.0022023963,0.0079353749,0.0000000000,0.0069408719,0.00,1.00,1.00,0.0004789585
"28",-0.028234610,0.0104317554,-0.033732975,0.0054983642,0.0000000000,-0.019118526,0.00,1.00,1.00,0.0006027827
"29",-0.032376574,0.0005563826,-0.023544377,-0.008832197,0.0236749187,-0.022299310,1.00,1.00,1.00,0.0041984490
"30",-0.035339799,-0.008331453,-0.026507602,-0.008832197,0.0302205648,-0.023352132,1.00,1.00,1.00,0.0031542694
"31",-0.043759710,-0.016330505,-0.034927513,-0.008832197,0.0324972433,-0.028096105,1.00,1.00,1.00,0.0028050816
"32",-0.049515911,-0.023529652,-0.040683714,-0.008832197,0.0425451260,-0.031168275,1.00,1.00,1.00,0.0012545570
"33",-0.037090894,-0.030008884,-0.028258696,-0.008832197,0.0492622067,-0.022302307,1.00,1.00,1.00,0.0009655973
"34",-0.033461582,-0.035840193,-0.024629385,-0.008832197,0.0306228735,-0.019306151,1.00,1.00,1.00,0.0031318926
"35",-0.024559598,-0.041088371,-0.015727400,-0.008832197,0.0245539557,-0.012877473,1.00,1.00,1.00,0.0041050096
"36",-0.005909641,-0.045811731,0.0029225567,-0.008832197,0.0117395391,-0.000043660,1.00,1.00,1.00,0.0062019180
"37",-0.023213170,-0.041392730,-0.023050998,-0.000162172,0.0000000000,-0.011055253,0.00,1.00,1.00,0.0021707114
"38",-0.024928828,-0.046051520,-0.016130766,-0.008798063,0.0000000000,-0.012604108,0.00,1.00,1.00,0.0059619924
"39",-0.004945237,-0.050278565,0.0038869602,-0.008832197,0.0112389128,0.0010644586,1.00,1.00,1.00,0.0062874370
"40",-0.012011983,-0.044556549,-0.012706142,0.0006941591,0.0000000000,-0.003216304,0.00,1.00,1.00,0.0017989552
"41",-0.016242651,-0.042750739,-0.013592807,-0.002649844,0.0000000000,-0.006557379,0.00,1.00,1.00,0.0032511011
"42",-0.046954642,-0.043744578,-0.041685728,-0.005268913,0.0000000000,-0.027058574,0.00,1.00,1.00,0.0043988360
"43",-0.058251221,-0.048202317,-0.049419023,-0.008832197,0.0408101697,-0.034446243,1.00,1.00,1.00,0.0015718516
"44",-0.056359905,-0.052214283,-0.047527708,-0.008832197,0.0569760819,-0.032786100,1.00,1.00,1.00,0.0008425410
"45",-0.066315957,-0.055825052,-0.057483760,-0.008832197,0.0533903102,-0.039015221,1.00,1.00,1.00,0.0009035525
"46",-0.027379363,-0.059074744,-0.018547166,-0.008832197,0.0674658681,-0.012877787,1.00,1.00,1.00,0.0006733025
"47",-0.023695456,-0.061999467,-0.014863258,-0.008832197,0.0118806816,-0.010130601,1.00,1.00,1.00,0.0061872268
"48",-0.005601808,-0.063914005,0.0025126776,-0.008114485,0.0000000000,0.0021445734,0.00,1.00,1.00,0.0056574613
"49",0.0087727916,-0.056025189,0.0072753755,0.0014974161,0.0000000000,0.0118622582,0.00,1.00,1.00,0.0014457128
"50",-0.014604396,-0.041276058,-0.023751007,0.0091466117,0.0000000000,-0.004391281,0.00,1.00,1.00,0.0004120325
"51",-0.055211127,-0.040712573,-0.051647006,-0.003564121,0.0000000000,-0.032659284,0.00,1.00,1.00,0.0036512783
"52",-0.034950014,-0.045473513,-0.026117817,-0.008832197,0.0528629543,-0.019300388,1.00,1.00,1.00,0.0009091666
"53",-0.047128544,-0.049758359,-0.038296346,-0.008832197,0.0246560222,-0.026923119,1.00,1.00,1.00,0.0040993883
"54",-0.023968375,-0.053614721,-0.015136177,-0.008832197,0.0406262110,-0.011185896,1.00,1.00,1.00,0.0016111754
"55",-0.024832671,-0.057085446,-0.016000474,-0.008832197,0.0010297059,-0.011397114,1.00,1.00,1.00,0.0060172628
"56",-0.042248203,-0.060209098,-0.033416006,-0.008832197,0.0029639967,-0.022616326,1.00,1.00,1.00,0.0060917079
"57",-0.039178199,-0.063020386,-0.030346002,-0.008832197,0.0317026372,-0.020290565,1.00,1.00,1.00,0.0030056319
"58",-0.030673897,-0.065550545,-0.021841700,-0.008832197,0.0269107777,-0.014387958,1.00,1.00,1.00,0.0037618448
"59",-0.053894979,-0.067827687,-0.045062781,-0.008832197,0.0149422858,-0.029556469,1.00,1.00,1.00,0.0056877764
"60",-0.072616403,-0.069877116,-0.063784206,-0.008832197,0.0466410100,-0.041769293,1.00,1.00,1.00,0.0010216573
"61",-0.049835098,-0.071721602,-0.041002901,-0.008832197,0.0742227467,-0.026461933,1.00,1.00,1.00,0.0005706142
18.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0034750453,0.0000000000,0.0034750453,0.0000000000,0.0000000000,0.0022912790,0.00,1.00,1.00,0.0021212147
"3",0.0446375175,0.0018090455,0.0428284719,0.0018090455,0.0000000000,0.0294318489,0.00,1.00,1.00,0.0013467700
"4",0.0505912779,0.0248883341,0.0273310848,0.0232601931,0.0000000000,0.0331829173,0.00,1.00,1.00,0.0000107448
"5",0.0604868704,0.0487549195,0.0341314516,0.0263554187,0.0000000000,0.0374759271,0.00,1.00,1.00,0.0000078259
"6",0.0758159331,0.0737777593,0.0459176012,0.0298983318,0.0000000000,0.0452510581,0.00,1.00,1.00,0.0000045085
"7",0.0757315803,0.1026408931,0.0394906706,0.0362409096,0.0000000000,0.0427971039,0.00,1.00,1.00,0.0000004038
"8",0.0421374394,0.1268301952,0.0076840480,0.0344533914,0.0000000000,0.0181157231,0.00,1.00,1.00,0.0000008912
"9",0.0353231400,0.1289385375,0.0205317781,0.0147913618,0.0000000000,0.0114490668,0.00,1.00,1.00,0.0001565770
"10",0.0650236594,0.1254971446,0.0555711985,0.0094524609,0.0000000000,0.0306096670,0.00,1.00,1.00,0.0004173381
"11",0.0805034148,0.1377530943,0.0556977507,0.0248056641,0.0000000000,0.0410192114,0.00,1.00,1.00,0.0000104681
"12",0.0938044582,0.1572006337,0.0605816094,0.0332228488,0.0000000000,0.0485309520,0.00,1.00,1.00,0.0000021999
"13",0.0681314379,0.1808560787,0.0287559296,0.0393755084,0.0000000000,0.0300180331,0.00,1.00,1.00,0.0000005308
"14",0.0547946335,0.1873353590,0.0302297453,0.0245648882,0.0000000000,0.0191983299,0.00,1.00,1.00,0.0000112672
"15",0.0215998151,0.1844554234,0.0057462148,0.0158536003,0.0000000000,-0.002904845,0.00,1.00,1.00,0.0001137140
"16",0.0360861020,0.1640240770,0.0380719061,-0.001985804,0.0000000000,0.0067424954,0.00,1.00,1.00,0.0030312746
"17",0.0085455966,0.1533764128,0.0027908531,0.0057547435,0.0000000000,-0.009313785,0.00,1.00,1.00,0.0006034769
"18",0.0355157511,0.1308692839,0.0426852387,-0.007169488,0.0000000000,0.0091648027,0.00,1.00,1.00,0.0052438026
"19",0.0192934245,0.1254082480,0.0116675320,0.0076258925,0.0000000000,0.0006378359,0.00,1.00,1.00,0.0005077471
"20",0.0189130106,0.1136475576,0.0181328762,0.0007801344,0.0000000000,0.0008825667,0.00,1.00,1.00,0.0018429953
"21",0.0516273182,0.1032376854,0.0506724347,0.0009548836,0.0000000000,0.0232927162,0.00,1.00,1.00,0.0017642182
"22",0.0590694789,0.1117647856,0.0402186101,0.0188508687,0.0000000000,0.0291191418,0.00,1.00,1.00,0.0000163265
"23",0.0429796082,0.1241380367,0.0194298785,0.0235497296,0.0000000000,0.0178235468,0.00,1.00,1.00,0.0000116009
"24",0.0669628626,0.1262724009,0.0524146947,0.0145481679,0.0000000000,0.0323200446,0.00,1.00,1.00,0.0001679795
"25",0.0798523932,0.1398263459,0.0536712081,0.0261811851,0.0000000000,0.0405221153,0.00,1.00,1.00,0.0000090886
"26",0.0540496179,0.1586780936,0.0212152356,0.0328343823,0.0000000000,0.0224567604,0.00,1.00,1.00,0.0000026059
"27",0.0155382946,0.1611976279,-0.002849049,0.0183873436,0.0000000000,-0.004296286,0.00,1.00,1.00,0.0000173267
"28",0.0266530421,0.1419476802,0.0297832270,-0.003130185,0.0000000000,0.0027009751,0.00,1.00,1.00,0.0035114682
"29",0.0198013578,0.1302168985,0.0173373715,0.0024639863,0.0000000000,-0.000028066,0.00,1.00,1.00,0.0011431568
"30",0.0033855003,0.1174499324,0.0031307766,0.0002547237,0.0000000000,-0.009667744,0.00,1.00,1.00,0.0020667116
"31",-0.024528185,0.0982246329,-0.017047878,-0.007480306,0.0000000000,-0.026733456,0.00,1.00,1.00,0.0053787115
"32",-0.015438287,0.0795699724,-0.006606090,-0.008832197,0.0380492022,-0.019096500,1.00,1.00,1.00,0.0017599282
"33",0.0175869085,0.0627807778,0.0264191058,-0.008832197,0.0230129535,0.0041879683,1.00,1.00,1.00,0.0042422539
"34",0.0322726083,0.0599830385,0.0287922698,0.0034803384,0.0000000000,0.0153598023,0.00,1.00,1.00,0.0007097440
"35",0.0463803772,0.0663439134,0.0340211984,0.0123591788,0.0000000000,0.0248711024,0.00,1.00,1.00,0.0002663568
"36",0.0751162267,0.0796653234,0.0551604254,0.0199558013,0.0000000000,0.0431041141,0.00,1.00,1.00,0.0000148246
"37",0.0753761599,0.1062623669,0.0408125840,0.0345635759,0.0000000000,0.0420033319,0.00,1.00,1.00,0.0000007062
"38",0.0471026452,0.1294748305,0.0132639449,0.0338387003,0.0000000000,0.0210232242,0.00,1.00,1.00,0.0000012376
"39",0.0414355450,0.1336595909,0.0243033015,0.0171322435,0.0000000000,0.0151906243,0.00,1.00,1.00,0.0000442361
"40",0.0378169886,0.1327605359,0.0253500845,0.0124669041,0.0000000000,0.0124512713,0.00,1.00,1.00,0.0002702548
"41",0.0757367559,0.1297511507,0.0654700875,0.0102666684,0.0000000000,0.0372331699,0.00,1.00,1.00,0.0003777217
"42",0.0493503691,0.1469166374,0.0192097673,0.0301406018,0.0000000000,0.0203222594,0.00,1.00,1.00,0.0000051633
"43",0.0084010675,0.1488551236,-0.008229082,0.0166301499,0.0000000000,-0.007890282,0.00,1.00,1.00,0.0000708560
"44",-0.005292678,0.1279400610,0.0007368721,-0.006029550,0.0000000000,-0.016969558,0.00,1.00,1.00,0.0047516648
"45",-0.019657815,0.1063138576,-0.010825618,-0.008832197,0.0185842054,-0.024480870,1.00,1.00,1.00,0.0049547352
"46",0.0056050475,0.0868502746,0.0144372448,-0.008832197,0.0334188006,-0.006076676,1.00,1.00,1.00,0.0024966328
"47",0.0022841081,0.0735182602,0.0069310951,-0.004646987,0.0000000000,-0.006488379,0.00,1.00,1.00,0.0041485359
"48",-0.012298977,0.0611722729,-0.007304816,-0.004994161,0.0000000000,-0.014828118,0.00,1.00,1.00,0.0042967772
"49",-0.029807036,0.0462228483,-0.020974839,-0.008832197,0.0148565693,-0.025191386,1.00,1.00,0.00,0.0034810021
"50",-0.052569263,0.0327683662,-0.043737066,-0.008832197,0.0355582822,-0.038793704,1.00,1.00,1.00,0.0022385802
"51",-0.052748772,0.0206593323,-0.043916575,-0.008832197,0.0647759374,-0.037716310,1.00,1.00,1.00,0.0006875363
"52",-0.043230575,0.0097612018,-0.034398378,-0.008832197,0.0626638859,-0.030371667,1.00,1.00,1.00,0.0007266005
"53",-0.047196371,-0.000047116,-0.038364174,-0.008832197,0.0469327648,-0.032000818,1.00,1.00,1.00,0.0009973109
"54",-0.053921656,-0.008874601,-0.045089458,-0.008832197,0.0506071617,-0.035549122,1.00,1.00,1.00,0.0009364303
"55",-0.032185285,-0.016819339,-0.023353088,-0.008832197,0.0585331970,-0.020408714,1.00,1.00,1.00,0.0008047347
"56",0.0032634779,-0.023969602,0.0120956752,-0.008832197,0.0265749833,0.0037312301,1.00,1.00,1.00,0.0037591533
"57",-0.016459410,-0.018699859,-0.019332192,0.0028727826,0.0000000000,-0.008627844,0.00,1.00,1.00,0.0008794555
"58",-0.024753067,-0.023675451,-0.017907490,-0.006845577,0.0000000000,-0.014596706,0.00,1.00,1.00,0.0050965311
"59",-0.026898894,-0.030140103,-0.018066697,-0.008832197,0.0149924397,-0.015553856,1.00,1.00,1.00,0.0056527489
"60",-0.035085976,-0.035958290,-0.026253779,-0.008832197,0.0169448118,-0.020368108,1.00,1.00,1.00,0.0053350390
"61",-0.015047081,-0.041194658,-0.006214884,-0.008832197,0.0267229439,-0.006573163,1.00,1.00,1.00,0.0037583272
19.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0467531535,0.0000000000,0.0467531535,0.0000000000,0.0000000000,0.0308267983,0.00,1.00,1.00,0.0021212147
"3",0.0484529752,0.0243531684,0.0240998068,0.0243531684,0.0000000000,0.0319475796,0.00,1.00,1.00,0.0000096004
"4",0.0758102833,0.0472909238,0.0504372110,0.0253730723,0.0000000000,0.0476080804,0.00,1.00,1.00,0.0000088220
"5",0.0849209963,0.0805094335,0.0469733943,0.0379476020,0.0000000000,0.0513692464,0.00,1.00,1.00,0.0000000593
"6",0.1080968857,0.1136266114,0.0669287645,0.0411681212,0.0000000000,0.0633376533,0.00,1.00,1.00,0.0000003061
"7",0.1265306779,0.1532477082,0.0755469200,0.0509837579,0.0000000000,0.0721691110,0.00,1.00,1.00,0.0000015643
"8",0.1126550883,0.1963167857,0.0542612400,0.0583938484,0.0000000000,0.0593306781,0.00,1.00,1.00,0.0000023948
"9",0.1205375090,0.2250245654,0.0721980508,0.0483394583,0.0000000000,0.0603829741,0.00,1.00,1.00,0.0000005503
"10",0.1037043368,0.2519011344,0.0543253113,0.0493790255,0.0000000000,0.0468277922,0.00,1.00,1.00,0.0000005025
"11",0.1088729133,0.2652225065,0.0703614278,0.0385114855,0.0000000000,0.0477001220,0.00,1.00,1.00,0.0000013182
"12",0.0963373001,0.2779890080,0.0570485479,0.0392887522,0.0000000000,0.0384157701,0.00,1.00,1.00,0.0000012910
"13",0.1288935250,0.2819633800,0.0971202522,0.0317732728,0.0000000000,0.0582026201,0.00,1.00,1.00,0.0000051118
"14",0.1087381412,0.3017182812,0.0607869020,0.0479512392,0.0000000000,0.0448817027,0.00,1.00,1.00,0.0000001079
"15",0.0832789755,0.3087056190,0.0461198096,0.0371591659,0.0000000000,0.0267635789,0.00,1.00,1.00,0.0000018501
"16",0.0756405186,0.3001906555,0.0532849202,0.0223555984,0.0000000000,0.0212478019,0.00,1.00,1.00,0.0000146790
"17",0.0500586060,0.2879931355,0.0322370605,0.0178215455,0.0000000000,0.0055762985,0.00,1.00,0.00,0.0000648997
"18",0.0763398743,0.2641951079,0.0713385884,0.0050012859,0.0000000000,0.0235207440,0.00,1.00,1.00,0.0006500333
"19",0.1038176845,0.2573578834,0.0842353982,0.0195822863,0.0000000000,0.0433246955,0.00,1.00,1.00,0.0000170645
"20",0.0786981760,0.2673075537,0.0430127173,0.0356854586,0.0000000000,0.0277626899,0.00,1.00,1.00,0.0000017789
"21",0.0466954440,0.2636239937,0.0236482487,0.0230471953,0.0000000000,0.0062746636,0.00,1.00,1.00,0.0000136133
"22",0.0923520141,0.2428030324,0.0868105760,0.0055414381,0.0000000000,0.0359939969,0.00,1.00,1.00,0.0006217502
"23",0.0711410641,0.2481796879,0.0414841053,0.0296569588,0.0000000000,0.0241937431,0.00,1.00,1.00,0.0000068255
"24",0.0301467105,0.2434448484,0.0100635813,0.0200831293,0.0000000000,-0.002717978,0.00,1.00,1.00,0.0000164163
"25",0.0216489184,0.2173140841,0.0234351979,-0.001786280,0.0000000000,-0.007786684,0.00,1.00,1.00,0.0029622024
"26",0.0017764245,0.1896760719,0.0076830282,-0.005906604,0.0000000000,-0.018357888,0.00,1.00,1.00,0.0047026610
"27",0.0266128703,0.1618762674,0.0354450676,-0.008832197,0.0209034850,0.0001370272,1.00,1.00,1.00,0.0045149915
"28",-0.014413002,0.1461249126,-0.014849274,0.0004362719,0.0000000000,-0.024039423,0.00,1.00,1.00,0.0020025883
"29",0.0046491739,0.1226802240,0.0134813711,-0.008832197,0.0321503275,-0.010260785,1.00,1.00,1.00,0.0026527681
"30",0.0109472473,0.1024616031,0.0188978458,-0.007950599,0.0000000000,-0.004064420,0.00,1.00,1.00,0.0055831739
"31",-0.020031279,0.0891969432,-0.017012779,-0.003018500,0.0000000000,-0.022473877,0.00,1.00,1.00,0.0034507482
"32",-0.029635709,0.0714450516,-0.020803512,-0.008832197,0.0295909909,-0.027574777,1.00,1.00,1.00,0.0031442847
"33",-0.034662272,0.0554683492,-0.025830075,-0.008832197,0.0401142511,-0.029289341,1.00,1.00,1.00,0.0014748520
"34",-0.016585764,0.0410893170,-0.007753567,-0.008832197,0.0438976552,-0.016007541,1.00,1.00,1.00,0.0010398628
"35",-0.042052363,0.0281481880,-0.033220166,-0.008832197,0.0172689685,-0.031430379,1.00,1.00,1.00,0.0052326082
"36",-0.037688000,0.0165011719,-0.028855803,-0.008832197,0.0488638126,-0.027400104,1.00,1.00,1.00,0.0009592316
"37",-0.024088030,0.0060188574,-0.015255833,-0.008832197,0.0405470481,-0.017394668,1.00,1.00,1.00,0.0015025537
"38",-0.049882620,-0.003415226,-0.041050423,-0.008832197,0.0202794266,-0.033433323,1.00,1.00,1.00,0.0047586228
"39",-0.036502919,-0.011905900,-0.027670721,-0.008832197,0.0537787915,-0.023756750,1.00,1.00,1.00,0.0008832568
"40",-0.046697139,-0.019547508,-0.037864942,-0.008832197,0.0333818854,-0.029709576,1.00,1.00,1.00,0.0026707489
"41",-0.026905156,-0.026424954,-0.018072958,-0.008832197,0.0460443127,-0.015939841,1.00,1.00,1.00,0.0010198507
"42",-0.015569119,-0.032614656,-0.006736922,-0.008832197,0.0176796266,-0.007810342,1.00,1.00,1.00,0.0052116383
"43",0.0082378294,-0.035583969,0.0144686079,-0.006230778,0.0000000000,0.0085135967,0.00,1.00,1.00,0.0048240344
"44",0.0213289660,-0.025429179,0.0147325734,0.0065963926,0.0000000000,0.0174566367,0.00,1.00,1.00,0.0005432068
"45",0.0098341825,-0.009209768,-0.003842311,0.0136764935,0.0000000000,0.0088863950,0.00,1.00,1.00,0.0001899541
"46",0.0043755355,-0.001303746,-0.002609509,0.0069850449,0.0000000000,0.0037492681,0.00,1.00,1.00,0.0005261795
"47",-0.007607235,0.0017830263,-0.010563633,0.0029563979,0.0000000000,-0.004894648,0.00,1.00,1.00,0.0008574098
"48",0.0299893536,-0.002255344,0.0338494215,-0.003860068,0.0000000000,0.0196037630,0.00,1.00,1.00,0.0037910074
"49",0.0492969964,0.0134435856,0.0338236008,0.0154733955,0.0000000000,0.0327216946,0.00,1.00,1.00,0.0001049547
"50",0.0713057778,0.0380258408,0.0453791640,0.0259266138,0.0000000000,0.0457041632,0.00,1.00,1.00,0.0000081367
"51",0.0526055961,0.0705960076,0.0162328452,0.0363727509,0.0000000000,0.0310365795,0.00,1.00,1.00,0.0000001147
"52",-0.001580721,0.0884245329,-0.026468847,0.0248881260,0.0000000000,-0.007543428,0.00,1.00,1.00,0.0000098135
"53",0.0115206157,0.0737676510,0.0173350443,-0.005814429,0.0000000000,-0.000590295,0.00,1.00,1.00,0.0046540908
"54",-0.000184125,0.0660931980,0.0001135632,-0.000297688,0.0000000000,-0.006916932,0.00,1.00,1.00,0.0022789949
"55",0.0002795370,0.0541377564,0.0056256588,-0.005346122,0.0000000000,-0.005914753,0.00,1.00,1.00,0.0044484585
"56",0.0222241531,0.0441556591,0.0267924747,-0.004568322,0.0000000000,0.0095742046,0.00,1.00,1.00,0.0041091870
"57",0.0510182359,0.0474477728,0.0433105563,0.0077076796,0.0000000000,0.0294108371,0.00,1.00,1.00,0.0004952221
"58",0.0130473416,0.0661821824,-0.010431845,0.0234791868,0.0000000000,0.0041721656,0.00,1.00,1.00,0.0000110071
"59",0.0169014250,0.0630402879,0.0134251012,0.0034763238,0.0000000000,0.0049698952,0.00,1.00,1.00,0.0007101979
"60",0.0102908277,0.0608392744,0.0061878124,0.0041030153,0.0000000000,0.0009262306,0.00,1.00,1.00,0.0006782407
"61",0.0410198372,0.0556369429,0.0401382414,0.0008815959,0.0000000000,0.0212758899,0.00,1.00,1.00,0.0017717496
20.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.010199719,0.0000000000,-0.010199719,0.0000000000,0.0000000000,-0.006725208,0.00,1.00,1.00,0.0021212147
"3",-0.041771361,-0.005308767,-0.036462594,-0.005308767,0.0000000000,-0.027542042,0.00,1.00,1.00,0.0044231441
"4",-0.021496668,-0.013610087,-0.012664471,-0.008832197,0.0411895624,-0.013684534,1.00,1.00,1.00,0.0014424234
"5",0.0063470308,-0.021081276,0.0151792281,-0.008832197,0.0131215064,0.0054648241,1.00,1.00,1.00,0.0059582747
"6",0.0170692447,-0.014725786,0.0128218825,0.0042473622,0.0000000000,0.0132539112,0.00,1.00,1.00,0.0006641056
"7",0.0009101053,-0.002843948,-0.009499154,0.0104092591,0.0000000000,0.0019802426,0.00,1.00,0.00,0.0003827268
"8",0.0087944894,-0.001004086,0.0072390219,0.0015554676,0.0000000000,0.0060659984,0.00,1.00,1.00,0.0014535441
"9",-0.014880300,0.0038828241,-0.019666801,0.0047865015,0.0000000000,-0.009718472,0.00,1.00,1.00,0.0006383444
"10",0.0071181685,-0.004169983,0.0147826932,-0.007664525,0.0000000000,0.0043292567,0.00,1.00,1.00,0.0054589206
"11",-0.023950083,-0.000347393,-0.027355675,0.0034055917,0.0000000000,-0.015407881,0.00,1.00,0.00,0.0007374473
"12",-0.042310062,-0.009144851,-0.033477864,-0.008832197,0.0164049621,-0.027865689,1.00,1.00,1.00,0.0054037504
"13",-0.080178491,-0.017062563,-0.071346294,-0.008832197,0.0419360319,-0.052055429,1.00,1.00,1.00,0.0013345044
"14",-0.077921739,-0.024188504,-0.069089542,-0.008832197,0.0969927256,-0.049861104,1.00,1.00,1.00,0.0004305293
"15",-0.091794685,-0.030601851,-0.082962487,-0.008832197,0.0919370260,-0.058392663,1.00,1.00,1.00,0.0004321609
"16",-0.086867612,-0.036373863,-0.078035415,-0.008832197,0.1132144506,-0.054565988,1.00,1.00,1.00,0.0004260905
"17",-0.094590525,-0.041568674,-0.085758327,-0.008832197,0.1038633439,-0.059160776,1.00,1.00,1.00,0.0004288814
