"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"21",0.0437466974,0.1796406476,0.0337633208,0.0099833766,0.0000000000,0.0113456865,0.00,1.00,1.00,0.0003975346
"22",0.0522458732,0.1711736940,0.0427487621,0.0094971112,0.0000000000,0.0176551806,0.00,1.00,1.00,0.0004203888
"23",0.0580264379,0.1686171160,0.0434656465,0.0145607914,0.0000000000,0.0221746259,0.00,1.00,0.00,0.0002025836
"24",0.0585368109,0.1699497754,0.0403424399,0.0181943711,0.0000000000,0.0227389308,0.00,1.00,1.00,0.0000176161
"25",0.0156423112,0.1716084467,-0.003011338,0.0186536488,0.0000000000,-0.005230008,0.00,1.00,1.00,0.0000171579
"26",0.0403413682,0.1505761996,0.0442127705,-0.003871402,0.0000000000,0.0106554441,0.00,1.00,1.00,0.0038292526
"27",-0.006564535,0.1443900746,-0.015436029,0.0088714949,0.0000000000,-0.017948286,0.00,1.00,1.00,0.0004481574
"28",-0.014087591,0.1211188698,-0.005255394,-0.008832197,0.0203596541,-0.022298617,1.00,1.00,1.00,0.0046396299
"29",-0.015894153,0.1001747855,-0.007061956,-0.008832197,0.0289484213,-0.021426164,1.00,1.00,1.00,0.0032130557
"30",-0.014507326,0.0813251097,-0.005675129,-0.008832197,0.0274153982,-0.018662092,1.00,1.00,1.00,0.0034903032
"31",-0.048216515,0.0643604014,-0.039384318,-0.008832197,0.0221501670,-0.039035987,1.00,1.00,1.00,0.0043848518
"32",-0.030760193,0.0490921640,-0.021927996,-0.008832197,0.0646079346,-0.026101306,1.00,1.00,1.00,0.0006801533
"33",-0.022247547,0.0353507503,-0.013415349,-0.008832197,0.0373865930,-0.019146010,1.00,1.00,1.00,0.0019437088
"34",0.0141448429,0.0229834780,0.0229770402,-0.008832197,0.0234900130,0.0060155930,1.00,1.00,1.00,0.0042042280
"35",-0.016933078,0.0255059821,-0.021753930,0.0048208520,0.0000000000,-0.013278603,0.00,1.00,1.00,0.0006386497
"36",0.0132663233,0.0141231866,0.0220985206,-0.008832197,0.0120784361,0.0063553458,1.00,1.00,1.00,0.0061162184
"37",-0.012066864,0.0177735971,-0.017129593,0.0050627291,0.0000000000,-0.009261572,0.00,1.00,1.00,0.0006256285
"38",-0.035368444,0.0087156629,-0.028087869,-0.007280574,0.0000000000,-0.024936344,0.00,1.00,1.00,0.0052901004
"39",-0.046638688,-0.000988101,-0.037806491,-0.008832197,0.0355358596,-0.031539113,1.00,1.00,1.00,0.0023000099
"40",-0.057452926,-0.009721488,-0.048620729,-0.008832197,0.0496299642,-0.037792901,1.00,1.00,1.00,0.0009534420
"41",-0.050719968,-0.017581536,-0.041887771,-0.008832197,0.0635371873,-0.032563018,1.00,1.00,0.00,0.0084166635
"42",-0.079543939,-0.024655580,-0.070711742,-0.008832197,0.0521716524,-0.050886180,1.00,1.00,1.00,0.0009144536
"43",-0.104994576,-0.031022219,-0.096162378,-0.008832197,0.0944248079,-0.067074811,1.00,1.00,1.00,0.0004314291
"44",-0.077586110,-0.036752195,-0.068753912,-0.008832197,0.1357393558,-0.048390920,1.00,1.00,1.00,0.0004215267
"45",-0.084105232,-0.041909173,-0.075273035,-0.008832197,0.0888313493,-0.052189778,1.00,1.00,0.00,0.0007555407
"46",-0.089693401,-0.046550453,-0.080861203,-0.008832197,0.0982140664,-0.055427072,1.00,1.00,1.00,0.0004306301
"47",-0.052419394,-0.050727605,-0.043587197,-0.008832197,0.1064039400,-0.030327774,1.00,1.00,1.00,0.0004283427
"48",-0.042237142,-0.054487041,-0.033404945,-0.008832197,0.0479760507,-0.023198258,1.00,1.00,1.00,0.0009945773
"49",-0.060248077,-0.057870535,-0.051415880,-0.008832197,0.0328341464,-0.034786615,1.00,1.00,1.00,0.0028206606
"50",-0.051320903,-0.060915678,-0.042488706,-0.008832197,0.0579598154,-0.028558262,1.00,1.00,1.00,0.0008291707
"51",-0.053758126,-0.063656308,-0.044925929,-0.008832197,0.0443402852,-0.029893417,1.00,1.00,1.00,0.0010699617
"52",-0.057289819,-0.066122874,-0.048457622,-0.008832197,0.0472907031,-0.031983227,1.00,1.00,1.00,0.0010095547
"53",-0.080877761,-0.068342784,-0.072045564,-0.008832197,0.0519238050,-0.047406035,1.00,1.00,1.00,0.0009320489
"54",-0.057972027,-0.070340703,-0.049139830,-0.008832197,0.0875315399,-0.032004033,1.00,1.00,1.00,0.0004342689
"55",-0.055132715,-0.072138830,-0.046300518,-0.008832197,0.0520624373,-0.029935176,1.00,1.00,1.00,0.0009309079
"56",-0.048240962,-0.073757144,-0.039408764,-0.008832197,0.0475549616,-0.025193741,1.00,1.00,1.00,0.0010072612
"57",-0.042961009,-0.075213627,-0.034128812,-0.008832197,0.0373567392,-0.021537596,1.00,1.00,1.00,0.0021541460
"58",-0.007202546,-0.076524462,0.0016296509,-0.008832197,0.0296703060,0.0023438518,1.00,1.00,0.00,0.0033837010
"59",0.0333383091,-0.067261124,0.0317274176,0.0016108915,0.0000000000,0.0293938592,0.00,1.00,1.00,0.0013897928
"60",0.0579429607,-0.037693621,0.0351015699,0.0228413909,0.0000000000,0.0448114210,0.00,1.00,1.00,0.0000104179
"61",0.0675432433,0.0012242387,0.0323947459,0.0351484974,0.0000000000,0.0482388004,0.00,1.00,1.00,0.0000002819
105.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.000839255,0.0000000000,-0.000839255,0.0000000000,0.0000000000,-0.000553365,0.00,1.00,1.00,0.0021212147
"3",-0.003787082,-0.000436875,-0.003350207,-0.000436875,0.0000000000,-0.002497021,0.00,1.00,1.00,0.0023089920
"4",0.0095295964,-0.002365513,0.0115019226,-0.001972326,0.0000000000,0.0063244286,0.00,1.00,1.00,0.0029711550
"5",-0.032506427,0.0028572174,-0.037492606,0.0049861794,0.0000000000,-0.021216868,0.00,1.00,1.00,0.0006280768
"6",-0.032943917,-0.006260702,-0.024111720,-0.008832197,0.0279875800,-0.021982597,1.00,1.00,1.00,0.0035088183
"7",-0.038995716,-0.014466829,-0.030163519,-0.008832197,0.0296578035,-0.025141477,1.00,1.00,1.00,0.0032530176
"8",-0.035483565,-0.021852343,-0.026651368,-0.008832197,0.0362963342,-0.022072859,1.00,1.00,1.00,0.0022177856
"9",-0.017965300,-0.028499306,-0.009133102,-0.008832197,0.0300417302,-0.009820115,1.00,1.00,1.00,0.0032126952
"10",-0.004005158,-0.033452194,0.0037976602,-0.007802818,0.0000000000,0.0000285628,0.00,1.00,1.00,0.0055194867
"11",-0.047643763,-0.030176295,-0.047574442,-0.000069321,0.0000000000,-0.028368274,0.00,1.00,1.00,0.0021361967
"12",-0.059960685,-0.035990863,-0.051128487,-0.008832197,0.0433655208,-0.036812458,1.00,1.00,1.00,0.0011560019
"13",-0.050800879,-0.041223974,-0.041968682,-0.008832197,0.0619719512,-0.030224252,1.00,1.00,1.00,0.0007561419
"14",-0.042781339,-0.045933774,-0.033949142,-0.008832197,0.0475635345,-0.024436631,1.00,1.00,1.00,0.0009991734
"15",-0.021156756,-0.050172594,-0.012324558,-0.008832197,0.0352997535,-0.009682062,1.00,1.00,1.00,0.0024239778
"16",0.0019864836,-0.052893151,0.0097243002,-0.007737817,0.0000000000,0.0060472771,0.00,1.00,1.00,0.0054900633
"17",-0.027176014,-0.043008008,-0.031771842,0.0045958275,0.0000000000,-0.013017563,0.00,1.00,1.00,0.0006435352
"18",-0.039171950,-0.047539405,-0.030339753,-0.008832197,0.0120299704,-0.021882587,1.00,1.00,1.00,0.0061545740
"19",-0.010532193,-0.051617662,-0.001699996,-0.008832197,0.0299941526,-0.002494813,1.00,1.00,1.00,0.0032552367
"20",-0.020808005,-0.048558643,-0.018705257,-0.002102748,0.0000000000,-0.008917707,0.00,1.00,1.00,0.0030103370
"21",-0.032713095,-0.050837484,-0.025578390,-0.007134705,0.0000000000,-0.017090509,0.00,1.00,1.00,0.0052223815
"22",-0.038927227,-0.054585933,-0.030095029,-0.008832197,0.0202284761,-0.020995223,1.00,1.00,1.00,0.0048167423
"23",-0.037233988,-0.057959537,-0.028401791,-0.008832197,0.0282537434,-0.019524992,1.00,1.00,1.00,0.0035389686
"24",0.0148835587,-0.060995780,0.0237157560,-0.008832197,0.0252691221,0.0153409508,1.00,1.00,1.00,0.0040159331
"25",0.0345207767,-0.043042348,0.0226669220,0.0118538547,0.0000000000,0.0286563584,0.00,1.00,1.00,0.0002755794
"26",0.0268006690,-0.016335867,0.0043984234,0.0224022456,0.0000000000,0.0217961053,0.00,1.00,1.00,0.0000111436
"27",0.0535829008,0.0024364675,0.0364441527,0.0171387481,0.0000000000,0.0369146979,0.00,1.00,1.00,0.0000213781
"28",0.0439175049,0.0313737316,0.0147365941,0.0291809108,0.0000000000,0.0287230379,0.00,1.00,1.00,0.0000047028
"29",0.0665911610,0.0510887944,0.0437387250,0.0228524360,0.0000000000,0.0408657390,0.00,1.00,1.00,0.0000114806
"30",0.0765491578,0.0785881816,0.0439408911,0.0326082667,0.0000000000,0.0455075575,0.00,1.00,1.00,0.0000018226
"31",0.0966660383,0.1072049277,0.0601904740,0.0364755642,0.0000000000,0.0560418621,0.00,1.00,1.00,0.0000004033
"32",0.1087565894,0.1415731679,0.0636678564,0.0450887330,0.0000000000,0.0611885859,0.00,1.00,1.00,0.0000007087
"33",0.0994760051,0.1768792810,0.0500125753,0.0494634299,0.0000000000,0.0518624719,0.00,1.00,1.00,0.0000011215
"34",0.0945883030,0.2013708864,0.0524087695,0.0421795335,0.0000000000,0.0453771829,0.00,1.00,1.00,0.0000002446
"35",0.1169318771,0.2183084375,0.0798572373,0.0370746398,0.0000000000,0.0575748660,0.00,1.00,1.00,0.0000011903
"36",0.1277662849,0.2435347152,0.0807091634,0.0470571214,0.0000000000,0.0630003867,0.00,1.00,1.00,0.0000001999
"37",0.1418150712,0.2708079739,0.0901883409,0.0516267302,0.0000000000,0.0697134120,0.00,1.00,1.00,0.0000007097
"38",0.1487177190,0.3010093124,0.0914355831,0.0572821358,0.0000000000,0.0716178714,0.00,1.00,1.00,0.0000013648
"39",0.1465061070,0.3299561893,0.0874582988,0.0590478081,0.0000000000,0.0674053371,0.00,1.00,1.00,0.0000014158
"40",0.1399449943,0.3527423017,0.0841632630,0.0557817313,0.0000000000,0.0605586029,0.00,1.00,1.00,0.0000007307
"41",0.1491630525,0.3677519758,0.0988791482,0.0502839043,0.0000000000,0.0643922047,0.00,1.00,1.00,0.0000002363
"42",0.1324803265,0.3845046176,0.0789524871,0.0535278393,0.0000000000,0.0523926982,0.00,1.00,1.00,0.0000001436
"43",0.1428814586,0.3897629435,0.0991726709,0.0437087877,0.0000000000,0.0575335293,0.00,1.00,1.00,0.0000014117
"44",0.1468792949,0.3987684975,0.0988974466,0.0479818483,0.0000000000,0.0596120032,0.00,1.00,1.00,0.0000008166
"45",0.1555746304,0.4086378468,0.1058284314,0.0497461990,0.0000000000,0.0643449329,0.00,1.00,1.00,0.0000006151
"46",0.1594087238,0.4214911041,0.1056916818,0.0537170420,0.0000000000,0.0659030605,0.00,1.00,1.00,0.0000000960
"47",0.1740592502,0.4344210569,0.1189801870,0.0550790632,0.0000000000,0.0740656655,0.00,1.00,1.00,0.0000000204
"48",0.1715398233,0.4529110028,0.1096077716,0.0619320516,0.0000000000,0.0713104142,0.00,1.00,1.00,0.0000009383
"49",0.1624935789,0.4673695028,0.1027439787,0.0597496002,0.0000000000,0.0639359344,0.00,1.00,1.00,0.0000005001
"50",0.1207586375,0.4743159512,0.0670752387,0.0536833987,0.0000000000,0.0362527855,0.00,1.00,1.00,0.0000004747
"51",0.1178832000,0.4575208285,0.0872467276,0.0306364724,0.0000000000,0.0338409263,0.00,1.00,1.00,0.0000080888
"52",0.1288862552,0.4403552873,0.1002997135,0.0285865417,0.0000000000,0.0422439592,0.00,1.00,1.00,0.0000099041
"53",0.1076633280,0.4318413985,0.0721416881,0.0355216399,0.0000000000,0.0302664161,0.00,1.00,1.00,0.0000031260
"54",0.1070706809,0.4142138275,0.0815141121,0.0255565688,0.0000000000,0.0306198141,0.00,1.00,1.00,0.0000126114
"55",0.0793351049,0.3985999757,0.0535275739,0.0258075310,0.0000000000,0.0145058994,0.00,1.00,1.00,0.0000122128
"56",0.0597342408,0.3711943897,0.0472798292,0.0124544116,0.0000000000,0.0033578430,0.00,1.00,1.00,0.0003007282
"57",0.0549831814,0.3373167345,0.0517413976,0.0032417838,0.0000000000,0.0026456666,0.00,1.00,1.00,0.0009304690
"58",0.0447719079,0.3062275751,0.0421293938,0.0026425141,0.0000000000,-0.000999728,0.00,1.00,1.00,0.0011598692
"59",0.0325780612,0.2752493413,0.0329335376,-0.000355476,0.0000000000,-0.006159749,0.00,1.00,1.00,0.0023826728
"60",-0.005337329,0.2431518088,-0.000764731,-0.004572598,0.0000000000,-0.027887304,0.00,1.00,1.00,0.0041405699
"61",-0.024174591,0.2100044307,-0.015342394,-0.008832197,0.0388174306,-0.037318702,1.00,1.00,1.00,0.0014128302
106.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.010552711,0.0000000000,-0.010552711,0.0000000000,0.0000000000,-0.006957954,0.00,1.00,1.00,0.0021212147
"3",-0.000039459,-0.005492465,0.0054530062,-0.005492465,0.0000000000,-0.000026017,0.00,1.00,1.00,0.0045035894
"4",0.0149049800,-0.004978224,0.0149399852,-0.000035005,0.0000000000,0.0103462522,0.00,1.00,1.00,0.0021338485
"5",0.0141531930,0.0036717893,0.0060010024,0.0081521906,0.0000000000,0.0098017269,0.00,1.00,1.00,0.0004678183
"6",0.0217288960,0.0110575438,0.0139759625,0.0077529335,0.0000000000,0.0139793481,0.00,1.00,1.00,0.0004888040
"7",0.0404133735,0.0210345305,0.0293306324,0.0110827410,0.0000000000,0.0255884635,0.00,1.00,1.00,0.0003232742
"8",0.0415441553,0.0392472909,0.0212279419,0.0203162134,0.0000000000,0.0253815705,0.00,1.00,1.00,0.0000139918
"9",0.0339158905,0.0555612456,0.0136772067,0.0202386838,0.0000000000,0.0186419699,0.00,1.00,1.00,0.0000142588
"10",0.0358227975,0.0649584233,0.0208694952,0.0149533023,0.0000000000,0.0183622708,0.00,1.00,1.00,0.0001388216
"11",0.0297819969,0.0732296977,0.0150148802,0.0147671167,0.0000000000,0.0135246096,0.00,1.00,0.00,0.0001782999
"12",0.0407142563,0.0768504714,0.0297705128,0.0109437435,0.0000000000,0.0199164397,0.00,1.00,1.00,0.0003376531
"13",0.0412106723,0.0852165102,0.0251595863,0.0160510859,0.0000000000,0.0199037208,0.00,1.00,1.00,0.0000885749
"14",0.0353028528,0.0927679363,0.0192297757,0.0160730771,0.0000000000,0.0152600623,0.00,1.00,1.00,0.0000887349
"15",0.0084413862,0.0958840291,-0.003951500,0.0123928864,0.0000000000,-0.002998554,0.00,1.00,1.00,0.0002688289
"16",0.0126781068,0.0841180460,0.0148556870,-0.002177580,0.0000000000,-0.000512250,0.00,1.00,0.00,0.0031177949
"17",0.0507789726,0.0754911672,0.0509940467,-0.000215074,0.0000000000,0.0254870842,0.00,1.00,1.00,0.0022478424
"18",-0.004464191,0.0884290209,-0.024951162,0.0204869704,0.0000000000,-0.009875939,0.00,1.00,1.00,0.0000143682
"19",-0.006646915,0.0719118071,0.0010273968,-0.007674312,0.0000000000,-0.012472177,0.00,1.00,1.00,0.0054634944
"20",0.0278301075,0.0558884291,0.0366623048,-0.008832197,0.0099115315,0.0116005837,1.00,1.00,1.00,0.0063644428
"21",0.0268605817,0.0596549554,0.0175052124,0.0093553693,0.0000000000,0.0124529027,0.00,1.00,1.00,0.0004142977
"22",0.0457879373,0.0637350392,0.0357423580,0.0100455793,0.0000000000,0.0245135137,0.00,1.00,1.00,0.0003804744
"23",0.0501029172,0.0770210802,0.0304433724,0.0196595449,0.0000000000,0.0269581856,0.00,1.00,1.00,0.0000151046
"24",0.0204503795,0.0909858613,-0.001216510,0.0216668891,0.0000000000,0.0062965430,0.00,1.00,1.00,0.0000131708
"25",0.0062949497,0.0871188466,0.0010633783,0.0052315714,0.0000000000,-0.004240218,0.00,1.00,1.00,0.0006236199
"26",0.0058870906,0.0752247081,0.0090693444,-0.003182254,0.0000000000,-0.004156090,0.00,1.00,1.00,0.0035174560
"27",-0.007689038,0.0645677273,-0.004554528,-0.003134510,0.0000000000,-0.011963388,0.00,1.00,1.00,0.0034941262
"28",-0.003250095,0.0492787573,0.0055821024,-0.008832197,0.0056674380,-0.008089070,1.00,1.00,1.00,0.0061964660
"29",0.0048734555,0.0380483616,0.0111759754,-0.006302520,0.0000000000,-0.001362134,0.00,1.00,1.00,0.0048632036
"30",-0.010902680,0.0332573399,-0.009916495,-0.000986186,0.0000000000,-0.010692127,0.00,1.00,1.00,0.0025598355
"31",-0.019994632,0.0215418635,-0.011604889,-0.008389742,0.0000000000,-0.016230009,0.00,1.00,1.00,0.0057785556
"32",-0.033429736,0.0105554799,-0.024597539,-0.008832197,0.0178493457,-0.024001866,1.00,1.00,1.00,0.0051487820
"33",-0.030216993,0.0006677346,-0.021384796,-0.008832197,0.0335832559,-0.020888052,1.00,1.00,1.00,0.0026056526
"34",-0.041395763,-0.008231236,-0.032563566,-0.008832197,0.0273456025,-0.027355053,1.00,1.00,1.00,0.0036146639
"35",-0.039191696,-0.016240310,-0.030359499,-0.008832197,0.0408427134,-0.025090975,1.00,1.00,1.00,0.0015013111
"36",-0.047516128,-0.023448476,-0.038683930,-0.008832197,0.0362173719,-0.029855907,1.00,1.00,1.00,0.0022329941
"37",-0.022780054,-0.029935826,-0.013947856,-0.008832197,0.0464303187,-0.012853126,1.00,1.00,1.00,0.0010141535
"38",-0.042067804,-0.035774441,-0.033235606,-0.008832197,0.0116098279,-0.025003389,1.00,1.00,1.00,0.0062184341
"39",-0.010847441,-0.041029194,-0.002015244,-0.008832197,0.0363319923,-0.003812039,1.00,1.00,1.00,0.0022472253
"40",-0.019468042,-0.040034766,-0.016359551,-0.003108492,0.0000000000,-0.009023544,0.00,1.00,1.00,0.0034522707
"41",-0.042662745,-0.043231050,-0.035462984,-0.007199761,0.0000000000,-0.024467763,0.00,1.00,1.00,0.0052517485
"42",-0.048487637,-0.047740142,-0.039655440,-0.008832197,0.0353231615,-0.028029284,1.00,1.00,1.00,0.0024159636
"43",-0.060475892,-0.051798325,-0.051643695,-0.008832197,0.0429558368,-0.035554527,1.00,1.00,0.00,0.0012528077
"44",-0.067810441,-0.055450690,-0.058978244,-0.008832197,0.0595330983,-0.040043322,1.00,1.00,1.00,0.0008013202
"45",-0.042085372,-0.058737818,-0.033253175,-0.008832197,0.0698128608,-0.022660052,1.00,1.00,1.00,0.0006354344
"46",-0.039800650,-0.061696234,-0.030968453,-0.008832197,0.0317722113,-0.020840193,1.00,1.00,1.00,0.0029926034
"47",-0.041688638,-0.064358808,-0.032856441,-0.008832197,0.0280293905,-0.021816988,1.00,1.00,0.00,0.0049407597
"48",-0.073998507,-0.066755124,-0.065166310,-0.008832197,0.0300954062,-0.043002487,1.00,1.00,1.00,0.0032627759
"49",-0.062063701,-0.068911809,-0.053231504,-0.008832197,0.0770144734,-0.034865266,1.00,1.00,1.00,0.0005254792
"50",-0.071510243,-0.070852826,-0.062678046,-0.008832197,0.0583998881,-0.040936231,1.00,1.00,1.00,0.0008253146
"51",-0.052414902,-0.072599740,-0.043582705,-0.008832197,0.0723120183,-0.028083808,1.00,1.00,1.00,0.0006012146
"52",-0.072779796,-0.074171964,-0.063947599,-0.008832197,0.0435388085,-0.041441876,1.00,1.00,1.00,0.0012143565
"53",-0.074521459,-0.075586964,-0.065689261,-0.008832197,0.0735861405,-0.042454545,1.00,1.00,1.00,0.0005822936
"54",-0.083329884,-0.076860465,-0.074497686,-0.008832197,0.0759976149,-0.048174689,1.00,1.00,1.00,0.0005448743
"55",-0.067880965,-0.078006616,-0.059048767,-0.008832197,0.0896835743,-0.037798473,1.00,1.00,1.00,0.0004337815
"56",-0.082473623,-0.079038152,-0.073641426,-0.008832197,0.0652781084,-0.047386003,1.00,1.00,1.00,0.0007162435
"57",-0.090113870,-0.079966534,-0.081281673,-0.008832197,0.0878510595,-0.052367494,1.00,1.00,0.00,0.0007555328
"58",-0.101795818,-0.080802078,-0.092963621,-0.008832197,0.1000907293,-0.060044355,1.00,1.00,1.00,0.0004307931
"59",-0.088954195,-0.081554067,-0.080121998,-0.008832197,0.1196288948,-0.051437235,1.00,1.00,1.00,0.0004252859
"60",-0.083707514,-0.082230858,-0.074875317,-0.008832197,0.0978454990,-0.047882860,1.00,1.00,1.00,0.0004314732
"61",-0.075979609,-0.082839969,-0.067147412,-0.008832197,0.0891651741,-0.042686072,1.00,1.00,1.00,0.0004340315
107.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.017476857,0.0000000000,-0.017476857,0.0000000000,0.0000000000,-0.011523405,0.00,1.00,1.00,0.0021212147
"3",0.0052551986,-0.008832197,0.0140873959,-0.008832197,0.0028869071,0.0034650271,1.00,1.00,1.00,0.0060881928
"4",0.0300395844,-0.005239400,0.0273300069,0.0027095775,0.0000000000,0.0206494104,0.00,1.00,1.00,0.0009579748
"5",0.0320804703,0.0115702946,0.0157947157,0.0162857546,0.0000000000,0.0216525798,0.00,1.00,0.00,0.0000939358
"6",0.0379564765,0.0275687212,0.0208010203,0.0171554561,0.0000000000,0.0239212871,0.00,1.00,1.00,0.0000250325
"7",0.0268806333,0.0438376295,0.0078548530,0.0190257804,0.0000000000,0.0151165379,0.00,1.00,1.00,0.0000153990
"8",0.0417149688,0.0515610414,0.0296077939,0.0121071749,0.0000000000,0.0233318241,0.00,1.00,1.00,0.0002767078
"9",0.0446837208,0.0650708231,0.0260178350,0.0186658858,0.0000000000,0.0245517716,0.00,1.00,1.00,0.0000160132
"10",0.0160783821,0.0782596214,-0.003617499,0.0196958806,0.0000000000,0.0045329072,0.00,1.00,1.00,0.0000150803
"11",-0.001539272,0.0742271406,-0.005332753,0.0037934813,0.0000000000,-0.008211839,0.00,1.00,1.00,0.0006950460
"12",0.0316397359,0.0604392242,0.0380049382,-0.006365202,0.0000000000,0.0138809702,0.00,1.00,1.00,0.0048923185
"13",0.0308809793,0.0655795686,0.0196967125,0.0111842668,0.0000000000,0.0146656475,0.00,1.00,1.00,0.0003242676
"14",0.0612778184,0.0708481170,0.0494513132,0.0118265053,0.0000000000,0.0341080520,0.00,1.00,1.00,0.0002932500
"15",0.0930730403,0.0911010376,0.0657353079,0.0273377323,0.0000000000,0.0544362379,0.00,1.00,1.00,0.0000073334
"16",0.0931351906,0.1256824996,0.0494436248,0.0436915658,0.0000000000,0.0525285957,0.00,1.00,1.00,0.0000006150
"17",0.1138457280,0.1555096405,0.0714503371,0.0423953908,0.0000000000,0.0627339873,0.00,1.00,1.00,0.0000001587
"18",0.1339522669,0.1907663691,0.0831445743,0.0508076926,0.0000000000,0.0729603917,0.00,1.00,1.00,0.0000012229
"19",0.1487802505,0.2310209789,0.0894490038,0.0593312468,0.0000000000,0.0792058358,0.00,1.00,1.00,0.0000022547
"20",0.1620488801,0.2726372047,0.0973305565,0.0647183236,0.0000000000,0.0839509656,0.00,1.00,1.00,0.0000027683
"21",0.0870247118,0.3142980664,0.0181001295,0.0689245822,0.0000000000,0.0317561814,0.00,1.00,1.00,0.0000030923
"22",0.0804355908,0.3093287060,0.0539751446,0.0264604462,0.0000000000,0.0238316263,0.00,1.00,1.00,0.0000106659
"23",0.0255629187,0.2983534466,0.0056053076,0.0199576112,0.0000000000,-0.010923622,0.00,1.00,1.00,0.0000170815
"24",0.0290455635,0.2600576167,0.0375060487,-0.008460485,0.0000000000,-0.007753831,0.00,1.00,1.00,0.0057908022
"25",0.0615177094,0.2281808521,0.0673887124,-0.005871003,0.0000000000,0.0164556739,0.00,1.00,1.00,0.0046893762
"26",0.0739408293,0.2191082848,0.0601953113,0.0137455180,0.0000000000,0.0273143381,0.00,1.00,1.00,0.0002199856
"27",0.0757345679,0.2197192113,0.0532128129,0.0225217550,0.0000000000,0.0292928862,0.00,1.00,1.00,0.0000136907
"28",0.0811306228,0.2218749278,0.0570029851,0.0241276376,0.0000000000,0.0327253466,0.00,1.00,1.00,0.0000120846
"29",0.1055850384,0.2266061794,0.0786662941,0.0269187443,0.0000000000,0.0483328593,0.00,1.00,1.00,0.0000093218
"30",0.0828704381,0.2435497983,0.0432662012,0.0396042369,0.0000000000,0.0332245121,0.00,1.00,1.00,0.0000009819
"31",0.0851003792,0.2466034746,0.0576917231,0.0274086561,0.0000000000,0.0331307344,0.00,1.00,1.00,0.0000090505
"32",0.0903585037,0.2492872499,0.0630143809,0.0273441228,0.0000000000,0.0362458118,0.00,1.00,1.00,0.0000091444
"33",0.1447597519,0.2542467867,0.1148714901,0.0298882617,0.0000000000,0.0710746129,0.00,1.00,1.00,0.0000066638
"34",0.1343969709,0.2870979628,0.0761211161,0.0582758548,0.0000000000,0.0639337225,0.00,1.00,1.00,0.0000016316
"35",0.1589962783,0.3110552017,0.1063292432,0.0526670351,0.0000000000,0.0767123546,0.00,1.00,1.00,0.0000005612
"36",0.1948887456,0.3432445110,0.1315939161,0.0632948295,0.0000000000,0.0975090837,0.00,1.00,1.00,0.0000019772
"37",0.1816853166,0.3895688958,0.1010364807,0.0806488359,0.0000000000,0.0860496019,0.00,1.00,1.00,0.0000043186
"38",0.1708167471,0.4221776280,0.0992511253,0.0715656217,0.0000000000,0.0748769917,0.00,1.00,1.00,0.0000026514
"39",0.1480985964,0.4424900453,0.0855684162,0.0625301802,0.0000000000,0.0575128244,0.00,1.00,1.00,0.0000011063
"40",0.1476161005,0.4464581664,0.0993989749,0.0482171256,0.0000000000,0.0554206462,0.00,1.00,1.00,0.0000011154
"41",0.1382029280,0.4483079156,0.0917073622,0.0464955658,0.0000000000,0.0491056399,0.00,1.00,1.00,0.0000013911
"42",0.1204869891,0.4447293231,0.0792347900,0.0412521991,0.0000000000,0.0377152703,0.00,1.00,1.00,0.0000021670
"43",0.1244870716,0.4320296116,0.0927138507,0.0317732208,0.0000000000,0.0405595304,0.00,1.00,1.00,0.0000067317
"44",0.1334561733,0.4229229095,0.0993599142,0.0340962590,0.0000000000,0.0473511025,0.00,1.00,1.00,0.0000043977
"45",0.1418288141,0.4203283810,0.1021310517,0.0396977624,0.0000000000,0.0534644867,0.00,1.00,1.00,0.0000022396
"46",0.1228210779,0.4230518244,0.0780647964,0.0447562815,0.0000000000,0.0416162110,0.00,1.00,1.00,0.0000014832
"47",0.1451200828,0.4156899246,0.1101768002,0.0349432826,0.0000000000,0.0555437592,0.00,1.00,1.00,0.0000035061
"48",0.1431444321,0.4205800492,0.0966853150,0.0464591171,0.0000000000,0.0549370985,0.00,1.00,1.00,0.0000012047
"49",0.1417318259,0.4245005734,0.0957532967,0.0459785292,0.0000000000,0.0536088435,0.00,1.00,1.00,0.0000013057
"50",0.1427863603,0.4269448625,0.0978920139,0.0448943464,0.0000000000,0.0539340317,0.00,1.00,1.00,0.0000014889
"51",0.1262701305,0.4294252602,0.0810952466,0.0451748840,0.0000000000,0.0432316585,0.00,1.00,1.00,0.0000014631
"52",0.1069624059,0.4227874402,0.0706576999,0.0363047060,0.0000000000,0.0307584217,0.00,1.00,1.00,0.0000027753
"53",0.1112345361,0.4064518388,0.0852913935,0.0259431426,0.0000000000,0.0340425926,0.00,1.00,1.00,0.0000121561
"54",0.1054229280,0.3944265490,0.0768030339,0.0286198941,0.0000000000,0.0317590215,0.00,1.00,1.00,0.0000094115
"55",0.1116702117,0.3816828743,0.0849712315,0.0266989802,0.0000000000,0.0367782677,0.00,1.00,1.00,0.0000111680
"56",0.0749925554,0.3743206105,0.0441865318,0.0308060236,0.0000000000,0.0145123931,0.00,1.00,1.00,0.0000070680
